id_distrito,id_delegacion,id_seccion,tipo_casilla,clave_mdc,id_tipo_eleccion,tipo_acta,votos_part_1,votos_part_2,votos_part_3,votos_part_4,votos_part_5,votos_part_6,votos_part_7,votos_part_8,votos_part_9,votos_part_10,votos_part_11,votos_part_12,total_votos_cc1,total_votos_cc2,total_votos_cc3,votos_nulos,votacion_total,boletas_sob,ciu_votaron,boletas_extraidas,id_usuario,fecha_alta,fecha_modif,estatus
16,6,1772,C1,1772-C1,3,1,71,68,141,22,16,7,8,0,21,35,0,0,105,205,0,18,407,184,410,407,166,01/07/2012 21:06,01/07/2012 21:06,T
16,6,1809,B,1809-B,1,1,37,42,142,7,3,8,6,0,14,48,0,0,59,205,0,9,316,229,316,316,166,01/07/2012 21:08,01/07/2012 21:08,T
16,6,1809,B,1809-B,2,1,32,55,134,10,6,8,10,0,18,37,0,0,79,189,0,6,316,229,316,316,166,01/07/2012 21:09,01/07/2012 21:09,T
16,6,1809,B,1809-B,3,1,31,46,137,11,8,11,9,0,15,41,0,0,69,200,0,8,317,229,317,317,166,01/07/2012 21:09,01/07/2012 21:09,T
16,6,1970,C1,1970-C1,1,1,51,58,122,14,4,8,6,0,15,42,0,0,77,186,0,10,330,174,330,330,166,01/07/2012 21:12,01/07/2012 21:12,T
16,6,1970,C1,1970-C1,2,1,41,82,97,10,5,7,9,0,19,43,0,0,106,157,0,16,329,174,329,329,166,01/07/2012 21:12,01/07/2012 21:12,T
16,6,1820,B,1820-B,1,1,97,78,152,25,3,4,2,0,7,20,0,0,88,201,0,6,394,138,397,394,166,01/07/2012 21:26,01/07/2012 21:26,T
16,6,1726,B,1726-B,1,1,37,64,76,16,2,8,2,0,13,58,0,0,79,158,0,2,278,183,0,0,166,01/07/2012 21:24,01/07/2012 21:24,T
16,6,1783,B,1783-B,1,1,38,52,246,0,0,0,4,0,0,0,0,0,52,246,0,2,342,201,342,342,166,01/07/2012 21:21,01/07/2012 21:21,T
16,6,1777,B,1777-B,1,1,46,69,125,20,3,6,3,0,22,32,0,0,94,183,0,12,338,131,339,338,166,01/07/2012 21:18,01/07/2012 21:18,T
16,6,1959,C1,1959-C1,1,1,47,43,146,19,2,6,4,0,5,42,0,0,50,213,0,7,321,160,321,321,166,01/07/2012 21:14,01/07/2012 21:14,T
16,6,1820,B,1820-B,2,1,126,90,97,17,11,7,6,0,8,23,0,0,109,144,0,9,394,138,397,394,166,01/07/2012 21:26,01/07/2012 21:26,T
16,6,1726,B,1726-B,2,1,17,111,149,14,13,6,5,0,28,42,0,0,152,211,0,4,389,183,387,0,166,01/07/2012 21:25,01/07/2012 21:25,T
16,6,1783,B,1783-B,2,1,39,88,200,0,0,0,7,0,0,0,0,0,88,200,0,8,342,201,342,342,166,01/07/2012 21:21,01/07/2012 21:21,T
16,6,1777,B,1777-B,2,1,48,93,77,19,7,5,3,0,25,43,0,0,125,144,0,18,338,131,339,338,166,01/07/2012 21:18,01/07/2012 21:18,T
16,6,1959,C1,1959-C1,2,1,49,69,111,19,5,11,4,0,9,37,0,0,83,178,0,7,321,160,321,321,166,01/07/2012 21:15,01/07/2012 21:15,T
16,6,1820,B,1820-B,3,1,123,80,92,25,14,3,11,0,8,17,0,0,102,137,0,21,394,138,397,394,166,01/07/2012 21:27,01/07/2012 21:27,T
16,6,1726,B,1726-B,3,1,38,75,150,17,11,12,8,0,25,44,0,0,111,223,0,8,388,183,388,0,166,01/07/2012 21:25,01/07/2012 21:25,T
16,6,1783,B,1783-B,3,1,48,74,200,0,0,0,13,0,0,0,0,0,74,200,0,7,342,201,342,342,166,01/07/2012 21:22,01/07/2012 21:22,T
16,6,1777,B,1777-B,3,1,63,79,85,17,8,10,5,0,25,25,0,0,112,137,0,21,338,131,339,338,166,01/07/2012 21:18,01/07/2012 21:18,T
16,6,1959,C1,1959-C1,3,1,52,53,115,17,8,16,10,0,8,34,0,0,69,182,0,8,321,160,321,321,166,01/07/2012 21:15,01/07/2012 21:15,T
16,6,1970,C1,1970-C1,3,1,48,83,97,13,7,7,9,0,13,43,0,0,103,160,0,9,329,174,329,329,166,01/07/2012 21:13,01/07/2012 21:13,T
16,6,1672,C1,1672-C1,1,1,32,57,165,8,3,5,4,0,15,57,0,0,75,235,0,1,347,219,352,347,166,01/07/2012 21:41,01/07/2012 21:41,T
16,6,1672,C1,1672-C1,2,1,34,67,137,13,14,8,7,0,14,46,0,0,95,204,0,7,347,219,352,347,166,01/07/2012 21:42,01/07/2012 21:42,T
16,6,1672,C1,1672-C1,3,1,42,53,135,19,11,7,10,0,19,42,0,0,83,203,0,9,347,219,352,347,166,01/07/2012 21:42,01/07/2012 21:42,T
16,6,1806,C1,1806-C1,1,1,48,68,203,11,4,15,6,0,17,57,0,0,89,286,0,11,440,228,668,429,166,01/07/2012 21:34,01/07/2012 21:34,T
16,6,1806,C1,1806-C1,2,1,45,108,65,8,10,15,8,0,21,51,0,0,139,139,0,13,344,225,669,431,166,01/07/2012 21:35,01/07/2012 21:35,T
16,6,1806,C1,1806-C1,3,1,57,77,167,11,17,18,15,0,13,53,0,0,107,249,0,17,445,224,669,428,166,01/07/2012 21:36,01/07/2012 21:36,T
16,6,1808,B,1808-B,1,1,48,30,141,17,4,8,3,0,7,61,0,0,41,227,0,10,329,210,329,329,166,01/07/2012 21:46,01/07/2012 21:46,T
16,6,1808,B,1808-B,2,1,34,56,125,15,5,8,4,0,13,54,0,0,74,202,0,10,324,210,324,324,166,01/07/2012 21:46,01/07/2012 21:46,T
16,6,1808,B,1808-B,3,1,49,40,109,17,17,6,10,0,10,55,0,0,67,187,0,13,326,210,326,326,166,01/07/2012 21:46,01/07/2012 21:46,T
16,6,1808,C1,1808-C1,1,1,45,39,155,30,0,0,1,0,15,39,0,0,54,224,0,2,326,112,327,0,166,01/07/2012 21:47,01/07/2012 21:47,T
16,6,1808,C1,1808-C1,2,1,34,57,142,20,8,5,8,0,18,39,0,0,83,206,0,2,333,212,327,0,166,01/07/2012 21:47,01/07/2012 21:47,T
16,6,1808,C1,1808-C1,3,1,46,39,134,25,10,0,17,0,17,35,0,0,66,194,0,4,327,212,327,328,166,01/07/2012 21:48,01/07/2012 21:48,T
16,6,1808,C2,1808-C2,1,1,21,45,162,12,3,6,5,0,19,64,0,0,67,244,0,5,342,193,0,342,166,01/07/2012 21:48,01/07/2012 21:48,T
16,6,1808,C2,1808-C2,2,1,22,55,133,18,11,6,7,0,28,54,0,0,94,211,0,8,342,193,0,342,166,01/07/2012 21:49,01/07/2012 21:49,T
16,6,1808,C2,1808-C2,3,1,27,47,138,14,13,6,13,0,20,56,0,0,80,214,0,10,344,193,0,342,166,01/07/2012 21:49,01/07/2012 21:49,T
16,6,1813,B,1813-B,1,1,55,126,207,23,4,9,3,0,34,42,0,0,164,281,0,5,508,179,508,508,166,01/07/2012 21:43,01/07/2012 21:43,T
16,6,1813,B,1813-B,2,1,78,151,151,22,10,12,6,0,37,27,0,0,198,212,0,12,506,179,508,506,166,01/07/2012 21:44,01/07/2012 21:44,T
16,6,1813,B,1813-B,3,1,85,133,151,21,10,12,11,0,33,36,0,0,176,220,0,15,507,179,508,507,166,01/07/2012 21:44,01/07/2012 21:44,T
16,6,1814,C1,1814-C1,1,1,67,60,125,15,1,5,8,0,8,27,0,0,69,172,0,4,320,127,320,320,166,01/07/2012 21:39,01/07/2012 21:39,T
16,6,1814,C1,1814-C1,2,1,86,81,93,10,2,7,5,0,7,22,0,0,90,132,0,7,320,127,320,320,166,01/07/2012 21:40,01/07/2012 21:40,T
16,6,1814,C1,1814-C1,3,1,88,70,81,14,7,5,11,0,7,20,0,0,84,120,0,17,320,127,320,320,166,01/07/2012 21:40,01/07/2012 21:40,T
16,6,1968,C1,1968-C1,1,1,42,66,129,11,3,3,5,0,14,31,0,0,83,174,0,7,311,173,311,311,166,01/07/2012 21:50,01/07/2012 21:50,T
16,6,1687,B,1687-B,1,1,56,36,157,23,3,13,4,0,11,58,0,0,50,251,0,10,371,186,371,371,166,01/07/2012 21:58,01/07/2012 21:58,T
16,6,1687,B,1687-B,2,1,52,60,131,21,9,11,6,0,12,51,0,0,81,214,0,18,371,186,371,371,166,01/07/2012 21:59,01/07/2012 21:59,T
16,6,1687,B,1687-B,3,1,57,42,132,24,16,13,10,0,13,45,0,0,71,214,0,19,371,186,371,371,166,01/07/2012 21:59,01/07/2012 21:59,T
16,6,1690,C1,1690-C1,1,1,27,55,143,10,3,13,2,0,15,39,0,0,73,205,0,8,315,190,315,315,166,01/07/2012 22:05,01/07/2012 22:05,T
16,6,1690,C1,1690-C1,2,1,33,63,119,7,6,17,11,0,16,30,0,0,85,173,0,12,314,191,314,314,166,01/07/2012 22:06,01/07/2012 22:06,T
16,6,1690,C1,1690-C1,3,1,39,61,116,7,12,15,12,0,10,30,0,0,83,168,0,12,314,190,314,314,166,01/07/2012 22:06,01/07/2012 22:06,T
16,6,1702,C1,1702-C1,1,1,35,66,214,27,1,16,5,0,12,64,0,0,79,321,0,8,448,222,449,448,166,01/07/2012 22:06,01/07/2012 22:06,T
16,6,1702,C1,1702-C1,2,1,43,71,204,22,8,14,11,0,13,56,0,0,92,296,0,7,449,222,449,449,166,01/07/2012 22:07,01/07/2012 22:07,T
16,6,1702,C1,1702-C1,3,1,53,67,186,25,10,14,17,0,13,52,0,0,90,277,0,12,449,222,449,449,166,01/07/2012 22:07,01/07/2012 22:07,T
16,6,1724,B,1724-B,1,1,51,63,162,11,3,9,3,0,20,47,0,0,86,229,0,5,374,200,374,374,166,01/07/2012 22:10,01/07/2012 22:10,T
16,6,1724,B,1724-B,2,1,50,96,140,5,6,6,5,0,25,31,0,0,127,182,0,10,374,200,374,374,166,01/07/2012 22:11,01/07/2012 22:11,T
16,6,1724,B,1724-B,3,1,59,73,134,7,8,13,12,0,23,30,0,0,104,184,0,15,374,200,374,374,166,01/07/2012 22:11,01/07/2012 22:11,T
16,6,1725,B,1725-B,1,1,40,84,170,22,4,7,5,0,10,50,0,0,98,249,0,4,396,201,396,396,166,01/07/2012 22:03,01/07/2012 22:03,T
16,6,1725,B,1725-B,2,1,47,91,149,13,9,11,6,0,15,48,0,0,115,221,0,7,396,201,396,396,166,01/07/2012 22:04,01/07/2012 22:04,T
16,6,1725,B,1725-B,3,1,52,79,144,15,12,8,14,0,11,50,0,0,102,217,0,11,396,201,396,396,166,01/07/2012 22:04,01/07/2012 22:04,T
16,6,1771,C2,1771-C2,1,1,35,74,132,9,5,5,3,0,16,41,0,0,95,187,0,6,326,197,328,326,166,01/07/2012 21:57,01/07/2012 21:57,T
16,6,1771,C2,1771-C2,2,1,38,82,118,7,8,7,7,0,19,30,0,0,109,162,0,9,325,197,328,324,166,01/07/2012 21:58,01/07/2012 21:58,T
16,6,1771,C2,1771-C2,3,1,65,67,107,9,8,8,10,0,19,27,0,0,94,151,0,8,328,197,328,328,166,01/07/2012 21:58,01/07/2012 21:58,T
16,6,1779,B,1779-B,1,1,49,80,149,20,4,7,10,0,14,50,0,0,98,226,0,7,390,211,390,390,166,01/07/2012 21:56,01/07/2012 21:56,T
16,6,1779,B,1779-B,2,1,39,104,114,22,15,11,22,0,16,38,0,0,135,185,0,10,391,211,390,390,166,01/07/2012 21:56,01/07/2012 21:56,T
16,6,1779,B,1779-B,3,1,69,67,114,20,14,11,28,0,10,44,0,0,91,189,0,13,390,211,390,390,166,01/07/2012 21:57,01/07/2012 21:57,T
16,6,1787,B,1787-B,1,1,65,73,197,14,3,6,4,0,14,51,0,0,90,268,0,5,432,176,10,442,166,01/07/2012 22:09,01/07/2012 22:09,T
16,6,1787,B,1787-B,2,1,72,47,164,11,9,8,10,0,20,34,0,0,76,217,0,7,382,176,10,442,166,01/07/2012 22:10,01/07/2012 22:10,T
16,6,1787,B,1787-B,3,1,78,83,170,19,14,7,7,0,15,32,0,0,112,228,0,7,432,176,10,442,166,01/07/2012 22:10,01/07/2012 22:10,T
16,6,1814,B,1814-B,1,1,64,64,127,15,1,4,1,0,11,23,0,0,76,169,0,8,318,130,318,318,46,01/07/2012 21:54,01/07/2012 21:55,T
16,6,1814,B,1814-B,2,1,87,72,89,17,4,4,5,0,13,20,0,0,89,130,0,7,318,130,318,318,166,01/07/2012 21:55,01/07/2012 21:55,T
16,6,1814,B,1814-B,3,1,88,64,85,18,6,7,7,0,12,18,0,0,82,128,0,13,318,130,318,318,166,01/07/2012 21:55,01/07/2012 21:55,T
16,6,1829,B,1829-B,1,1,65,61,146,18,4,9,1,0,7,26,0,0,72,199,0,5,342,156,342,342,166,01/07/2012 22:08,01/07/2012 22:08,T
16,6,1829,B,1829-B,2,1,85,73,95,18,12,7,5,0,12,23,0,0,97,143,0,11,341,156,342,342,166,01/07/2012 22:08,01/07/2012 22:08,T
16,6,1829,B,1829-B,3,1,87,66,104,15,11,7,8,0,10,20,0,0,87,146,0,14,342,156,342,342,166,01/07/2012 22:09,01/07/2012 22:09,T
16,6,1946,C1,1946-C1,1,1,26,42,129,6,2,8,2,0,16,40,0,0,60,183,0,3,274,165,274,274,166,01/07/2012 22:12,01/07/2012 22:12,T
16,6,1946,C1,1946-C1,2,1,29,55,101,10,5,11,6,0,23,27,0,0,83,149,0,6,273,165,274,273,166,01/07/2012 22:12,01/07/2012 22:12,T
16,6,1947,B,1947-B,1,1,39,54,146,19,4,2,3,0,10,37,0,0,68,204,0,5,319,153,319,319,166,01/07/2012 22:00,01/07/2012 22:00,T
16,6,1947,B,1947-B,2,1,40,63,133,14,9,8,4,0,13,31,0,0,85,186,0,4,319,153,319,319,166,01/07/2012 22:00,01/07/2012 22:00,T
16,6,1947,B,1947-B,3,1,51,61,119,17,8,4,9,0,11,33,0,0,80,173,0,6,319,153,319,319,166,01/07/2012 22:01,01/07/2012 22:01,T
16,6,1947,C1,1947-C1,1,1,37,49,128,10,4,7,2,0,8,43,0,0,61,188,0,4,292,182,292,292,166,01/07/2012 22:02,01/07/2012 22:02,T
16,6,1947,C1,1947-C1,2,1,43,56,112,14,4,4,8,0,10,32,0,0,70,162,0,9,292,182,292,292,166,01/07/2012 22:02,01/07/2012 22:02,T
16,6,1947,C1,1947-C1,3,1,47,54,96,14,7,10,14,0,11,32,0,0,72,152,0,7,292,182,292,292,166,01/07/2012 22:02,01/07/2012 22:02,T
16,6,1960,C2,1960-C2,1,1,34,49,167,13,2,9,8,0,23,48,0,0,74,237,0,5,358,209,358,358,166,01/07/2012 21:52,01/07/2012 21:52,T
16,6,1960,C2,1960-C2,2,1,33,62,148,11,6,8,13,0,22,45,0,0,90,212,0,9,357,210,357,357,166,01/07/2012 21:53,01/07/2012 21:53,T
16,6,1960,C2,1960-C2,3,1,41,61,140,11,10,12,15,0,23,35,0,0,94,198,0,10,358,210,358,358,166,01/07/2012 21:53,01/07/2012 21:53,T
16,6,1968,C1,1968-C1,2,1,41,88,104,10,7,3,10,0,15,24,0,0,110,141,0,9,311,173,311,311,166,01/07/2012 21:50,01/07/2012 21:50,T
16,6,1968,C1,1968-C1,3,1,58,70,98,13,12,3,12,0,16,20,0,0,98,134,0,9,311,173,311,311,166,01/07/2012 21:51,01/07/2012 21:51,T
16,6,1810,C1,1810-C1,1,1,29,51,169,15,9,10,2,0,12,71,0,0,72,265,0,9,377,222,377,375,166,01/07/2012 22:29,01/07/2012 22:29,T
16,6,1771,B,1771-B,1,1,39,55,153,12,6,7,8,0,15,47,0,0,76,219,0,10,352,173,352,352,166,01/07/2012 22:28,01/07/2012 22:28,T
16,6,1810,B,1810-B,1,1,32,38,152,22,4,15,6,0,13,69,0,0,55,258,0,2,353,246,354,353,166,01/07/2012 22:26,01/07/2012 22:26,T
16,6,1765,C1,1765-C1,1,1,51,79,193,17,2,14,3,0,18,56,0,0,99,280,0,2,435,168,435,435,166,01/07/2012 22:25,01/07/2012 22:25,T
16,6,1733,B,1733-B,1,1,38,47,184,11,5,8,9,0,11,41,0,0,63,244,0,12,366,188,366,366,166,01/07/2012 22:23,01/07/2012 22:23,T
16,6,1733,C1,1733-C1,1,1,38,62,153,9,3,8,16,0,21,36,0,0,86,206,0,4,350,201,350,350,166,01/07/2012 22:21,01/07/2012 22:21,T
16,6,1958,B,1958-B,1,1,103,76,214,14,8,9,4,0,25,41,0,0,109,278,0,10,504,258,504,504,166,01/07/2012 22:19,01/07/2012 22:19,T
16,6,1724,C1,1724-C1,1,1,53,62,177,16,6,11,5,0,12,58,0,0,80,262,0,6,406,166,406,406,166,01/07/2012 22:18,01/07/2012 22:18,T
16,6,1778,C1,1778-C1,1,1,54,67,133,25,1,6,3,0,14,19,0,0,82,183,0,3,325,145,326,326,166,01/07/2012 22:16,01/07/2012 22:16,T
16,6,1732,B,1732-B,1,1,61,56,150,24,6,14,4,0,17,53,0,0,79,241,0,13,398,211,398,398,166,01/07/2012 22:15,01/07/2012 22:15,T
16,6,1772,C2,1772-C2,1,1,56,60,181,25,2,5,4,0,16,55,0,0,78,266,0,11,415,178,414,415,166,01/07/2012 22:13,01/07/2012 22:13,T
16,6,1810,C1,1810-C1,2,1,25,61,164,17,11,11,1,0,13,63,0,0,85,255,0,9,375,224,377,375,166,01/07/2012 22:30,01/07/2012 22:30,T
16,6,1771,B,1771-B,2,1,53,65,131,11,8,7,15,0,16,40,0,0,89,189,0,5,351,174,351,351,166,01/07/2012 22:28,01/07/2012 22:28,T
16,6,1810,B,1810-B,2,1,34,49,140,17,9,13,10,0,15,60,0,0,73,230,0,6,353,246,353,353,166,01/07/2012 22:27,01/07/2012 22:27,T
16,6,1765,C1,1765-C1,2,1,59,117,135,19,11,10,11,0,23,47,0,0,151,211,0,3,435,168,435,435,166,01/07/2012 22:25,01/07/2012 22:25,T
16,6,1733,B,1733-B,2,1,36,74,147,9,10,6,21,0,13,35,0,0,97,197,0,15,366,188,366,366,166,01/07/2012 22:23,01/07/2012 22:23,T
16,6,1733,C1,1733-C1,2,1,37,31,123,8,6,6,19,0,21,32,0,0,58,169,0,7,290,201,350,350,166,01/07/2012 22:21,01/07/2012 22:21,T
16,6,1958,B,1958-B,2,1,100,116,157,11,16,14,12,0,28,33,0,0,160,215,0,17,504,258,504,504,166,01/07/2012 22:20,01/07/2012 22:20,T
16,6,1724,C1,1724-C1,2,1,52,82,140,22,15,12,8,0,19,46,0,0,116,220,0,11,407,166,407,407,166,01/07/2012 22:19,01/07/2012 22:19,T
16,6,1778,C1,1778-C1,2,1,53,105,95,14,8,6,10,0,17,13,0,0,130,128,0,4,325,146,325,325,166,01/07/2012 22:17,01/07/2012 22:17,T
16,6,1732,B,1732-B,2,1,58,91,120,18,14,6,11,0,28,37,0,0,133,181,0,15,398,211,398,398,166,01/07/2012 22:15,01/07/2012 22:15,T
16,6,1772,C2,1772-C2,2,1,73,80,144,18,6,7,5,0,19,48,0,0,105,217,0,15,415,178,414,415,166,01/07/2012 22:14,01/07/2012 22:14,T
16,6,1810,C1,1810-C1,3,1,36,44,156,14,15,11,10,0,13,62,0,0,72,243,0,11,372,222,377,377,166,01/07/2012 22:30,01/07/2012 22:30,T
16,6,1771,B,1771-B,3,1,82,59,109,11,9,7,13,0,12,38,0,0,80,165,0,10,350,174,350,350,166,01/07/2012 22:28,01/07/2012 22:28,T
16,6,1810,B,1810-B,3,1,45,34,132,22,16,13,11,0,14,59,0,0,64,226,0,7,353,246,354,353,166,01/07/2012 22:27,01/07/2012 22:27,T
16,6,1765,C1,1765-C1,3,1,78,74,140,23,12,14,8,0,20,47,0,0,106,224,0,13,429,168,429,429,166,01/07/2012 22:25,01/07/2012 22:25,T
16,6,1733,B,1733-B,3,1,54,55,137,10,9,7,22,0,14,37,0,0,78,191,0,21,366,188,366,366,166,01/07/2012 22:24,01/07/2012 22:24,T
16,6,1733,C1,1733-C1,3,1,53,75,104,9,11,10,26,0,19,30,0,0,105,153,0,13,350,201,350,350,166,01/07/2012 22:22,01/07/2012 22:22,T
16,6,1958,B,1958-B,3,1,134,93,141,16,22,9,13,0,21,30,0,0,136,196,0,25,504,258,504,504,166,01/07/2012 22:20,01/07/2012 22:20,T
16,6,1724,C1,1724-C1,3,1,64,62,131,27,18,10,14,0,17,48,0,0,97,216,0,16,407,166,407,407,166,01/07/2012 22:19,01/07/2012 22:19,T
16,6,1778,C1,1778-C1,3,1,53,105,95,14,8,6,10,0,17,13,0,0,130,128,0,4,325,135,325,0,166,01/07/2012 22:17,01/07/2012 22:17,T
16,6,1732,B,1732-B,3,1,81,64,120,20,10,14,13,0,20,40,0,0,94,194,0,16,398,211,398,398,166,01/07/2012 22:16,01/07/2012 22:16,T
16,6,1772,C2,1772-C2,3,1,77,71,135,19,14,9,9,0,13,54,0,0,98,217,0,13,414,178,414,414,166,01/07/2012 22:14,01/07/2012 22:14,T
16,6,1946,C1,1946-C1,3,1,28,40,113,5,9,12,6,0,20,34,0,0,69,164,0,7,274,165,265,274,166,01/07/2012 22:13,01/07/2012 22:13,T
16,6,1722,C1,1722-C1,1,1,31,58,152,14,4,5,4,0,19,50,0,0,81,221,0,10,347,173,337,337,166,01/07/2012 22:48,01/07/2012 22:48,T
16,6,1722,C1,1722-C1,2,1,33,69,129,19,6,4,11,0,19,41,0,0,94,193,0,15,346,173,331,331,166,01/07/2012 22:49,01/07/2012 22:49,T
16,6,1722,C1,1722-C1,3,1,38,72,116,15,8,6,14,0,18,43,0,0,98,180,0,17,347,173,330,330,166,01/07/2012 22:49,01/07/2012 22:49,T
16,6,1728,B,1728-B,1,1,42,53,154,10,3,7,3,0,17,54,0,0,73,225,0,6,349,199,345,349,166,01/07/2012 22:32,01/07/2012 22:32,T
16,6,1728,B,1728-B,2,1,32,85,125,12,3,8,6,0,29,40,0,0,117,185,0,8,348,199,345,345,166,01/07/2012 22:33,01/07/2012 22:33,T
16,6,1728,B,1728-B,3,1,34,79,121,12,6,14,11,0,21,41,0,0,106,188,0,10,349,199,345,349,166,01/07/2012 22:33,01/07/2012 22:33,T
16,6,1742,C1,1742-C1,1,1,66,57,212,22,5,12,2,0,18,68,0,0,80,314,0,6,468,195,468,468,166,01/07/2012 22:49,01/07/2012 22:49,T
16,6,1742,C1,1742-C1,2,1,51,91,183,15,13,8,12,0,25,54,0,0,129,260,0,16,468,195,468,468,166,01/07/2012 22:50,01/07/2012 22:50,T
16,6,1742,C1,1742-C1,3,1,68,69,162,17,18,19,20,0,21,57,0,0,108,255,0,17,468,195,468,468,166,01/07/2012 22:51,01/07/2012 22:51,T
16,6,1769,B,1769-B,1,1,41,49,182,15,4,14,4,0,7,64,0,0,60,275,0,10,390,228,412,390,166,01/07/2012 22:44,01/07/2012 22:44,T
16,6,1769,B,1769-B,2,1,36,71,160,22,6,9,9,0,7,54,0,0,84,245,0,14,388,229,412,388,166,01/07/2012 22:44,01/07/2012 22:44,T
16,6,1769,B,1769-B,3,1,44,57,140,29,13,9,18,0,8,53,0,0,78,231,0,19,390,229,412,390,166,01/07/2012 22:45,01/07/2012 22:45,T
16,6,1809,C2,1809-C2,1,1,32,56,144,21,4,8,4,0,16,52,0,0,76,225,0,7,344,200,345,345,166,01/07/2012 22:47,01/07/2012 22:47,T
16,6,1809,C2,1809-C2,2,1,32,73,123,16,10,10,11,0,17,47,0,0,100,196,0,6,345,200,345,345,166,01/07/2012 22:47,01/07/2012 22:47,T
16,6,1809,C2,1809-C2,3,1,51,52,113,23,12,11,15,0,14,45,0,0,78,192,0,9,345,200,345,345,166,01/07/2012 22:48,01/07/2012 22:48,T
16,6,1810,C2,1810-C2,1,1,36,46,164,16,5,12,5,0,8,57,0,0,59,249,0,6,355,240,0,0,166,01/07/2012 22:31,01/07/2012 22:31,T
16,6,1810,C2,1810-C2,2,1,25,58,157,17,7,9,11,0,11,53,0,0,76,236,0,8,356,240,0,0,166,01/07/2012 22:31,01/07/2012 22:31,T
16,6,1810,C2,1810-C2,3,1,35,55,134,26,12,13,11,0,8,49,0,0,75,222,0,11,354,240,0,0,166,01/07/2012 22:32,01/07/2012 22:32,T
16,6,1820,C1,1820-C1,1,1,89,69,171,28,1,9,2,0,10,27,0,0,80,235,0,5,411,130,405,411,166,01/07/2012 22:51,01/07/2012 22:51,T
16,6,1820,C1,1820-C1,2,1,95,92,131,27,5,13,4,0,10,20,0,0,107,191,0,12,409,130,405,408,166,01/07/2012 22:51,01/07/2012 22:51,T
16,6,1820,C1,1820-C1,3,1,103,78,117,29,14,12,8,0,12,18,0,0,104,176,0,17,408,130,405,408,166,01/07/2012 22:52,01/07/2012 22:52,T
16,6,1827,B,1827-B,1,1,14,48,96,12,8,7,4,0,8,31,0,0,64,146,0,7,235,157,235,235,166,01/07/2012 22:45,01/07/2012 22:45,T
16,6,1827,B,1827-B,2,1,8,60,91,9,9,4,5,0,12,26,0,0,81,130,0,11,235,152,235,235,166,01/07/2012 22:46,01/07/2012 22:46,T
16,6,1827,B,1827-B,3,1,12,55,85,7,8,9,11,0,11,27,0,0,74,128,0,11,236,157,235,236,166,01/07/2012 22:46,01/07/2012 22:46,T
16,6,1827,C1,1827-C1,1,1,23,44,111,5,3,4,3,0,8,41,0,0,55,161,0,3,245,148,245,245,166,01/07/2012 22:34,01/07/2012 22:34,T
16,6,1827,C1,1827-C1,2,1,17,52,106,4,4,2,5,0,12,38,0,0,68,150,0,5,245,148,245,245,166,01/07/2012 22:34,01/07/2012 22:34,T
16,6,1827,C1,1827-C1,3,1,20,43,103,10,7,7,7,0,11,31,0,0,61,151,0,6,245,148,245,245,166,01/07/2012 22:34,01/07/2012 22:34,T
16,6,1955,B,1955-B,1,1,82,70,180,16,6,7,14,0,18,51,0,0,94,254,0,10,454,206,454,454,166,01/07/2012 22:35,01/07/2012 22:35,T
16,6,1955,B,1955-B,2,1,104,83,141,15,15,9,17,0,19,39,0,0,117,204,0,12,454,206,454,454,166,01/07/2012 22:35,01/07/2012 22:35,T
16,6,1955,B,1955-B,3,1,121,79,118,13,17,11,24,0,18,38,0,0,114,180,0,15,454,206,454,454,166,01/07/2012 22:36,01/07/2012 22:36,T
17,14,4292,B,4292-B,1,1,67,67,137,16,4,13,3,0,10,30,0,0,81,196,0,2,349,148,349,349,169,01/07/2012 21:30,01/07/2012 21:30,T
17,14,4292,B,4292-B,2,1,133,48,88,14,5,15,9,0,9,23,0,0,62,140,0,5,349,147,349,349,169,01/07/2012 21:31,01/07/2012 21:31,T
17,14,4292,B,4292-B,3,1,100,65,82,12,13,15,14,0,10,24,0,0,88,133,0,14,349,148,349,349,169,01/07/2012 21:32,01/07/2012 21:32,T
17,14,4377,B,4377-B,1,1,72,75,143,16,6,8,4,0,8,34,0,0,89,201,0,5,371,163,366,371,169,01/07/2012 21:17,01/07/2012 21:17,T
17,14,4377,B,4377-B,2,1,113,65,112,15,5,10,10,0,6,26,0,0,76,163,0,6,368,150,366,368,169,01/07/2012 21:19,01/07/2012 21:19,T
17,14,4377,B,4377-B,3,1,106,81,90,20,13,11,19,0,6,24,0,0,100,145,0,5,375,150,366,375,169,01/07/2012 21:19,01/07/2012 21:19,T
17,14,4496,C1,4496-C1,1,1,83,73,138,18,5,9,5,0,17,20,0,0,95,185,0,6,374,150,374,375,169,01/07/2012 21:23,01/07/2012 21:23,T
17,14,4496,C1,4496-C1,2,1,150,61,81,15,8,11,9,0,16,14,0,0,85,121,0,9,374,150,374,375,169,01/07/2012 21:23,01/07/2012 21:23,T
17,14,4496,C1,4496-C1,3,1,135,74,73,11,9,11,11,0,17,15,0,0,100,110,0,18,374,150,374,375,169,01/07/2012 21:24,01/07/2012 21:24,T
17,14,4510,B,4510-B,1,1,132,68,213,27,4,14,3,0,8,37,0,0,80,291,0,6,512,169,511,505,169,01/07/2012 21:26,01/07/2012 21:26,T
17,14,4510,B,4510-B,2,1,191,47,160,25,5,18,7,0,11,26,0,0,63,229,0,25,515,166,515,490,169,01/07/2012 21:27,01/07/2012 21:27,T
